timestamp,source_ip,pid,cpu_usage,cpu_variance,num_processes,process_creation_rate,memory_usage,page_faults,virtual_memory,file_reads,file_writes,file_deletes,file_renames,file_encryption_rate,unique_extensions,file_entropy,net_bytes_sent,net_bytes_recv,net_connections,dns_queries,external_ips,registry_mods,service_changes,privilege_escalations,shadow_copy_deletes,io_bytes,thread_count,handle_count,api_crypto,api_filesystem,api_network,api_registry,label
2019-05-12 14:02:05,192.168.1.90,2029,97.41,24.24,263,19.23,55.85,270,2907,528,522,13,142,0.7333,50,8.0,2540052,261938,55,15,18,45,2,1,4,9019751,2444,41922,586,2104,247,119,Ransomware
2019-05-12 12:38:46,192.168.1.112,4571,77.76,17.95,123,10.35,79.27,373,3478,360,515,24,298,0.9753,12,8.0,3392176,298725,130,33,11,26,6,4,2,7918070,1253,35215,265,1748,287,73,Ransomware
2019-05-12 14:12:02,192.168.1.186,4492,75.03,5.0,163,19.19,76.13,325,4015,385,382,15,222,0.7989,36,7.534,2132687,440849,111,37,24,14,5,4,1,7991042,1609,38325,363,1003,342,61,Ransomware
2019-05-12 11:53:05,192.168.1.187,8847,1.0,2.48,146,0.86,45.0,106,2233,128,40,0,0,0.0102,5,4.741,47544,172965,17,4,1,0,0,0,0,679788,1027,15734,4,20,63,13,Benign
2019-05-12 09:16:31,192.168.1.212,3101,11.43,4.9,172,1.72,35.02,32,1051,144,20,1,0,0.0209,2,5.936,49371,123476,8,2,0,4,1,0,0,440577,729,9040,8,163,59,19,Benign
2019-05-12 10:17:12,192.168.1.250,5421,13.5,0.21,63,4.95,45.26,90,1639,14,40,1,0,0.005,1,6.5,27048,221279,8,5,1,2,0,0,0,683554,826,8872,7,73,41,18,Benign
2019-05-12 08:30:20,192.168.1.205,6415,20.52,1.58,161,3.67,54.0,6,2052,94,53,1,0,0.0,4,4.573,48324,37675,6,2,3,3,0,0,0,29563,840,21515,5,263,88,5,Benign
2019-05-12 12:33:57,192.168.1.224,2055,92.97,11.67,177,18.98,75.52,354,3584,581,393,15,50,0.8691,33,7.022,4418754,542089,51,66,40,22,2,9,3,5940985,2643,38155,657,1633,165,69,Ransomware
2019-05-12 10:57:05,192.168.1.29,2387,19.38,1.63,146,3.35,41.92,61,2708,5,0,0,0,0.0478,6,3.577,41409,190862,17,6,2,1,1,0,0,644598,639,13785,0,200,84,8,Benign
2019-05-12 13:43:36,192.168.1.101,6249,85.55,21.35,179,14.7,70.53,402,4331,784,634,16,263,0.9475,21,8.0,9069694,392086,74,62,10,33,7,6,1,6893505,2947,34146,422,2121,442,46,Ransomware
2019-05-12 08:43:46,192.168.1.156,2639,1.0,0.65,128,0.77,52.84,82,1433,112,34,1,0,0.035,7,4.52,16369,99727,20,1,3,0,0,0,0,739689,979,20738,4,258,57,3,Benign
2019-05-12 08:04:37,192.168.1.238,7230,22.45,1.29,165,0.96,47.87,12,2582,189,11,0,0,0.0008,3,2.907,51779,215529,24,3,4,0,0,0,0,461850,894,12695,0,326,12,19,Benign
2019-05-12 08:53:11,192.168.1.241,3276,4.68,2.75,108,1.08,51.56,24,1959,136,0,2,0,0.0475,3,4.779,35571,229934,8,9,6,1,0,0,0,594963,696,14856,9,134,41,2,Benign
2019-05-12 08:25:12,192.168.1.251,9747,20.98,3.43,148,2.8,60.54,65,1340,179,40,1,1,0.0126,3,6.287,20265,240280,15,3,0,1,1,0,0,730333,1066,13587,7,153,62,16,Benign
2019-05-12 11:50:32,192.168.1.153,4022,14.73,4.25,150,1.72,47.0,61,1959,78,41,2,0,0.0306,3,6.159,66854,61880,30,0,5,0,0,0,0,340858,716,6830,5,52,41,4,Benign
2019-05-12 09:46:22,192.168.1.32,7014,33.55,1.8,88,2.18,41.29,45,2767,63,9,0,0,0.0,3,6.057,80861,202213,27,9,0,1,0,0,0,479509,566,21537,3,179,49,23,Benign
2019-05-12 10:51:15,192.168.1.227,3886,8.45,0.76,133,0.88,56.32,108,2437,94,32,3,0,0.016,7,6.3,52187,107705,13,0,3,3,1,0,0,583192,684,14127,6,65,50,13,Benign
2019-05-12 13:03:41,192.168.1.110,6882,83.43,11.38,134,15.67,75.93,391,2535,734,537,13,117,0.9325,22,7.612,5468201,422171,66,44,32,37,11,8,4,7187659,1866,28822,666,717,465,74,Ransomware
2019-05-12 13:45:15,192.168.1.160,3359,66.6,20.75,145,15.76,92.27,300,3181,519,446,16,250,1.0,20,7.506,6273711,262214,87,87,26,21,13,8,5,5531633,1265,27777,562,1537,309,96,Ransomware
2019-05-12 11:59:50,192.168.1.42,1439,17.34,1.37,136,2.45,43.73,0,1219,91,43,0,0,0.0424,2,3.172,107212,211143,10,8,2,1,0,0,0,164812,614,6445,1,148,47,10,Benign
2019-05-12 13:50:12,192.168.1.143,7942,84.12,23.56,118,9.04,76.03,222,4214,592,354,3,269,1.0,25,7.744,4328549,423235,70,52,36,28,2,5,3,7757616,1537,32963,532,1738,178,93,Ransomware
2019-05-12 11:10:31,192.168.1.19,4163,21.27,0.57,124,1.21,52.12,30,2308,8,34,0,0,0.0196,10,5.514,60186,1000,13,5,4,0,0,0,0,512443,851,8084,3,20,65,4,Benign
2019-05-12 11:08:25,192.168.1.147,5375,18.23,1.44,171,1.14,44.02,85,2700,125,35,0,0,0.0,4,5.093,5541,1000,4,0,3,0,0,0,0,724167,995,13305,0,55,73,11,Benign
2019-05-12 11:11:21,192.168.1.119,7159,18.35,3.16,179,0.79,40.84,102,2556,102,28,0,0,0.0019,5,4.913,104432,152669,7,10,1,3,0,0,0,764142,708,16413,2,152,62,15,Benign
2019-05-12 10:26:05,192.168.1.70,4553,1.0,2.19,98,0.31,46.08,31,2581,137,40,0,0,0.0219,4,4.166,72596,73143,22,4,3,0,0,0,0,602521,1262,18494,0,130,55,18,Benign
2019-05-12 10:44:02,192.168.1.30,6101,13.44,2.41,107,2.92,33.2,28,2651,128,0,0,0,0.0094,6,5.119,43497,197398,26,5,3,1,0,0,0,681891,652,5927,1,149,41,1,Benign
2019-05-12 14:02:36,192.168.1.126,6477,79.13,7.26,157,14.41,71.43,364,2506,747,319,21,262,0.7243,21,7.817,6763649,955533,102,54,23,26,4,10,3,6663003,2120,52972,260,1371,473,98,Ransomware
2019-05-12 12:19:47,192.168.1.102,2117,88.66,22.26,139,12.83,85.13,329,2259,300,270,16,247,0.8455,31,8.0,3825853,166605,95,56,29,31,6,1,2,10711108,2859,41689,421,2071,256,79,Ransomware
2019-05-12 11:19:26,192.168.1.89,1415,9.8,3.3,109,0.0,46.66,30,2301,95,0,1,0,0.0053,3,5.414,84165,144538,21,8,4,1,0,0,0,571359,951,18156,3,294,57,22,Benign
2019-05-12 08:43:37,192.168.1.135,3100,19.56,6.26,144,5.26,38.37,16,1794,96,6,2,0,0.0244,6,5.236,100,212309,8,0,3,0,1,0,0,473372,632,16674,0,270,43,4,Benign
2019-05-12 13:25:02,192.168.1.227,3483,100.0,23.24,160,13.55,75.81,287,3066,477,543,18,326,0.9735,22,8.0,7828654,706954,85,64,18,34,7,7,2,8206549,1639,58274,478,1507,235,52,Ransomware
2019-05-12 12:20:11,192.168.1.128,6356,100.0,12.79,244,18.78,81.51,191,3830,530,469,11,272,0.9192,35,7.756,4042004,791402,104,52,19,24,13,7,2,4850499,1362,44985,303,1021,232,78,Ransomware
2019-05-12 13:46:20,192.168.1.9,5882,65.46,20.02,155,16.83,81.74,100,3874,715,442,15,232,0.8166,25,7.927,4815595,743169,58,46,24,16,12,4,2,3909561,1848,27519,440,1277,100,79,Ransomware
2019-05-12 10:44:05,192.168.1.17,6549,24.07,5.91,153,2.71,32.87,66,1835,124,56,0,0,0.0131,1,4.837,63827,93455,31,8,0,2,0,0,0,848420,876,8263,10,20,52,6,Benign
2019-05-12 08:55:56,192.168.1.253,3725,1.0,4.74,100,2.58,46.58,57,2318,84,40,1,0,0.0185,4,5.634,37556,83852,8,4,3,1,0,0,0,401760,855,14734,3,277,58,8,Benign
2019-05-12 13:49:02,192.168.1.197,5035,84.58,13.15,168,10.73,78.46,365,3446,412,179,15,305,0.8831,31,8.0,7039616,651766,125,44,26,35,3,3,4,4679137,1906,60259,485,1250,236,67,Ransomware
2019-05-12 08:55:32,192.168.1.203,3207,12.96,4.46,82,1.83,46.64,70,1846,129,54,0,0,0.0463,1,4.298,22512,36114,17,5,5,1,0,0,0,1045272,794,20887,0,127,50,0,Benign
2019-05-12 14:01:31,192.168.1.70,7943,67.77,26.5,134,8.74,89.21,246,3975,570,494,15,137,0.8331,19,7.744,4054959,694338,73,64,22,11,11,5,1,3099714,2201,31992,591,1075,210,80,Ransomware
2019-05-12 10:37:16,192.168.1.169,6152,18.39,6.22,70,0.73,37.04,48,1409,61,19,0,0,0.0304,1,3.723,4636,53300,3,7,3,2,1,0,0,401188,1024,13035,10,387,51,16,Benign
2019-05-12 12:32:12,192.168.1.35,1304,81.47,10.65,210,16.19,73.14,341,3781,587,519,15,261,0.7872,26,7.908,1496566,529745,71,37,26,27,3,4,2,9470899,1998,20000,337,982,387,30,Ransomware
2019-05-12 08:23:22,192.168.1.240,8419,15.91,1.28,123,3.72,69.68,58,839,121,29,0,0,0.066,1,5.514,56668,118431,7,3,3,0,0,0,0,536335,669,11049,3,82,60,3,Benign
2019-05-12 10:23:16,192.168.1.38,2397,11.52,3.22,82,2.3,26.67,69,2177,122,56,0,0,0.0584,10,3.297,54082,1000,21,6,0,0,1,0,0,729354,636,10709,0,282,61,8,Benign
2019-05-12 12:05:35,192.168.1.54,2678,1.0,5.33,125,0.0,41.02,37,1903,94,35,1,0,0.0,9,3.892,50142,223004,8,6,5,4,0,0,0,613807,738,10171,11,69,76,11,Benign
2019-05-12 09:14:57,192.168.1.110,3555,8.46,3.76,75,3.42,54.43,18,1859,92,20,0,0,0.0215,1,4.834,77396,57424,6,9,1,2,0,0,0,677743,1263,15731,4,99,5,10,Benign
2019-05-12 14:44:10,192.168.1.40,4276,80.0,21.16,157,14.74,75.18,308,3220,271,534,17,235,0.7898,35,7.45,6327983,309193,87,63,19,10,10,6,4,2768235,1906,53131,714,1083,337,67,Ransomware
2019-05-12 09:03:20,192.168.1.27,7511,10.39,3.64,144,0.0,58.92,72,2164,109,13,0,1,0.0037,11,4.116,107383,121501,22,4,2,1,0,0,0,999713,467,9796,11,351,47,12,Benign
2019-05-12 10:38:50,192.168.1.39,8270,2.43,2.01,122,0.75,43.43,58,1383,205,51,1,0,0.0287,5,4.973,2028,210087,13,6,3,1,0,0,0,11168,720,13272,5,123,82,11,Benign
2019-05-12 13:36:50,192.168.1.43,2945,95.82,12.62,248,9.04,70.04,403,3216,762,434,14,487,0.8324,30,8.0,9325163,399386,93,27,19,17,6,3,4,12185319,2081,47319,264,2733,218,65,Ransomware
2019-05-12 13:18:37,192.168.1.253,8911,89.15,13.33,100,5.17,70.55,365,3506,513,268,22,255,0.8094,13,8.0,2059846,928577,35,61,28,28,4,7,1,4821621,2658,35005,394,2105,445,60,Ransomware
2019-05-12 13:44:50,192.168.1.240,2878,88.74,11.66,137,3.0,62.34,360,3604,410,272,31,206,0.936,13,7.872,4991440,556866,163,36,24,33,18,2,2,3708216,2724,53007,564,1474,377,79,Ransomware
2019-05-12 13:18:12,192.168.1.239,8738,100.0,12.5,155,15.88,68.15,180,3382,406,385,17,350,0.952,50,7.794,4371133,551053,56,36,39,34,7,5,1,3902950,2784,35629,540,2007,371,84,Ransomware
2019-05-12 13:58:21,192.168.1.229,3087,82.83,13.9,115,11.01,88.91,253,4303,690,517,7,371,0.7782,43,7.917,2615042,485457,47,49,39,33,10,3,2,3639480,2090,43227,200,1320,587,73,Ransomware
2019-05-12 11:36:07,192.168.1.97,8014,15.46,3.77,124,3.94,45.75,59,2312,155,15,0,0,0.0112,6,3.152,36375,82588,9,11,1,1,0,0,0,627231,1012,8899,1,20,89,0,Benign
2019-05-12 13:47:00,192.168.1.197,7152,100.0,9.66,220,23.4,71.05,210,2358,620,418,14,188,0.7357,31,8.0,6029622,193695,67,36,29,22,2,3,3,10100719,2386,26253,525,1444,242,68,Ransomware
2019-05-12 12:12:37,192.168.1.57,8777,76.96,12.93,115,19.06,68.3,455,3732,471,550,9,189,0.8438,27,7.676,7078095,370052,90,61,13,14,12,10,2,8024362,2261,36472,590,645,450,30,Ransomware
2019-05-12 12:58:15,192.168.1.249,2533,99.95,18.46,148,10.47,70.27,407,3525,668,188,10,50,0.8774,21,8.0,3606133,574071,72,28,26,37,6,3,4,9140751,2086,61286,321,1906,287,33,Ransomware
2019-05-12 11:56:00,192.168.1.94,7326,27.5,0.79,105,2.65,51.05,47,1899,92,25,0,0,0.0283,8,5.537,77731,167984,18,5,3,4,0,0,0,518335,754,15348,4,203,104,10,Benign
2019-05-12 12:49:21,192.168.1.66,5361,84.07,16.68,233,10.47,75.12,492,3452,463,678,5,167,0.9757,21,7.461,6546878,646638,59,61,38,13,15,1,3,6971027,1621,38368,666,1138,256,54,Ransomware
2019-05-12 08:11:25,192.168.1.100,8835,12.42,0.96,102,3.58,45.89,73,2037,35,47,0,1,0.0293,1,3.371,43435,218428,17,1,2,0,0,0,0,763610,980,18292,0,384,67,1,Benign
2019-05-12 11:01:41,192.168.1.102,5738,13.48,3.44,50,0.0,47.3,0,1267,78,11,1,0,0.0501,6,2.472,45199,254664,12,1,0,2,0,0,0,362569,510,17126,5,134,104,17,Benign
2019-05-12 10:57:20,192.168.1.94,8471,20.72,3.3,114,0.95,48.45,45,2710,79,0,1,0,0.0359,6,4.983,47170,195227,12,9,3,0,1,0,0,603884,467,20139,16,199,50,8,Benign
2019-05-12 12:24:45,192.168.1.71,1461,87.4,17.73,157,8.69,84.98,342,3236,302,510,17,227,0.6871,27,8.0,5443160,571395,36,45,15,41,13,3,3,8597980,2327,46568,771,844,253,103,Ransomware
2019-05-12 14:03:55,192.168.1.187,2401,81.95,19.9,222,13.33,76.82,240,3116,413,456,16,143,0.8896,17,8.0,1847129,150707,41,55,28,10,7,13,4,7430539,2393,64518,568,500,363,90,Ransomware
2019-05-12 13:55:05,192.168.1.92,7166,80.14,16.96,168,13.21,71.51,138,2341,551,426,24,183,0.9553,17,7.63,5855182,754109,91,40,20,12,6,8,3,7255262,1328,45352,522,1114,281,105,Ransomware
2019-05-12 14:02:01,192.168.1.15,6092,71.24,20.2,204,10.68,78.53,237,3372,592,506,15,260,0.8873,31,8.0,4461378,992218,85,51,11,59,6,10,4,13234570,2262,33681,432,1353,418,121,Ransomware
2019-05-12 09:50:57,192.168.1.41,1666,24.75,0.69,141,1.2,35.94,52,1674,81,42,0,0,0.0195,4,6.068,54088,107512,19,3,1,0,0,0,0,685490,715,18050,8,303,38,3,Benign
2019-05-12 10:48:07,192.168.1.224,8556,1.0,7.08,97,0.88,50.41,64,1241,98,60,0,0,0.0,7,5.777,96288,101425,14,8,3,2,1,0,0,592729,876,22180,2,60,23,10,Benign
2019-05-12 11:26:50,192.168.1.235,8379,30.94,3.17,177,1.44,30.86,54,1789,159,16,0,0,0.0466,3,4.624,19756,243602,14,10,5,2,0,0,0,660214,756,19651,7,132,78,6,Benign
2019-05-12 09:53:11,192.168.1.220,3591,3.17,4.18,84,1.46,26.91,58,1643,5,0,1,0,0.0154,6,4.416,110852,206752,17,5,2,0,0,0,0,611333,727,14628,1,20,39,13,Benign
2019-05-12 09:50:46,192.168.1.65,5355,19.8,2.2,105,3.6,50.22,94,1760,91,8,0,0,0.0094,6,2.781,41800,107539,10,7,3,2,1,0,0,624913,487,18102,9,198,10,11,Benign
2019-05-12 10:59:11,192.168.1.239,8917,13.59,7.55,134,1.89,42.82,28,1777,24,20,1,0,0.0,9,6.219,64214,225110,18,3,4,1,0,0,0,395070,608,12232,7,187,43,6,Benign
2019-05-12 10:56:50,192.168.1.110,8974,14.85,2.48,132,2.99,55.81,46,2870,94,57,1,0,0.0137,2,4.471,53589,170176,14,7,2,0,0,0,0,526014,787,15733,12,128,49,17,Benign
2019-05-12 13:31:46,192.168.1.241,8352,73.49,13.12,110,13.78,73.66,514,2249,665,463,20,242,0.9763,35,8.0,4829620,415162,55,64,23,43,12,10,4,4216673,1192,49162,724,777,260,53,Ransomware
2019-05-12 09:44:22,192.168.1.228,6868,1.0,3.42,151,2.79,34.1,57,1743,5,15,2,0,0.0,1,3.678,22274,200994,5,3,0,5,0,0,0,302349,957,14404,7,280,30,0,Benign
2019-05-12 12:33:12,192.168.1.104,6968,83.72,16.57,201,19.7,79.45,181,2664,498,443,9,384,0.9165,14,7.702,5486423,514388,96,30,20,41,2,2,4,11292026,1507,44867,470,961,195,121,Ransomware
2019-05-12 12:41:12,192.168.1.58,5144,94.72,11.19,123,8.8,64.19,384,3799,504,407,13,93,0.9679,12,7.699,4657318,930876,149,62,40,24,5,7,1,4622547,2642,30543,622,1187,401,52,Ransomware
2019-05-12 11:54:31,192.168.1.150,4206,29.66,0.0,129,2.97,66.22,64,2495,28,19,0,1,0.0438,12,5.31,53737,101061,23,8,5,1,0,0,0,611734,780,14696,9,224,46,5,Benign
2019-05-12 10:34:01,192.168.1.40,6592,22.76,1.88,100,1.58,46.76,64,1994,83,43,0,0,0.0156,7,5.456,87181,132828,12,0,3,4,1,0,0,33420,672,15432,10,168,26,19,Benign
2019-05-12 12:13:06,192.168.1.244,6813,100.0,15.86,250,8.99,69.0,368,3984,299,454,7,154,0.6389,15,7.953,6945588,564917,87,40,32,24,14,2,6,7176711,1769,37827,200,1846,366,114,Ransomware
2019-05-12 08:32:20,192.168.1.226,6724,22.6,4.72,145,3.54,38.44,52,1597,74,46,2,0,0.0144,5,5.494,106562,71853,22,4,2,2,1,0,0,609724,787,22704,9,122,57,21,Benign
2019-05-12 08:19:35,192.168.1.235,2741,20.07,3.38,149,0.03,38.38,55,2842,75,42,0,0,0.0143,3,3.485,34693,171364,24,6,1,4,0,0,0,360266,710,8959,4,225,52,6,Benign
2019-05-12 09:29:46,192.168.1.192,9856,11.58,0.0,181,0.38,67.26,37,2562,132,31,0,0,0.0321,2,6.5,95746,49458,1,11,4,1,0,0,0,554332,843,16067,1,208,68,0,Benign
2019-05-12 10:45:20,192.168.1.143,8304,22.63,4.13,127,3.42,50.12,24,2062,118,50,1,0,0.0157,4,5.052,45617,282313,17,6,2,2,1,0,0,265441,648,16020,1,45,5,21,Benign
2019-05-12 14:03:36,192.168.1.143,8184,84.68,20.09,148,12.17,55.91,279,2498,410,465,16,150,0.7982,48,8.0,4395001,566946,62,33,16,20,13,8,3,9172290,1611,42088,593,1139,236,61,Ransomware
2019-05-12 13:30:10,192.168.1.152,6582,96.12,12.87,174,7.86,75.75,117,4242,423,505,7,302,0.777,38,8.0,6841512,491054,45,16,22,38,2,9,5,7213344,1903,20000,275,1773,317,90,Ransomware
2019-05-12 09:04:11,192.168.1.210,7522,20.66,5.0,119,0.0,60.58,12,2021,185,53,1,0,0.0085,8,4.905,28854,71572,16,5,5,0,1,0,0,551879,837,5050,7,260,38,6,Benign
2019-05-12 11:00:25,192.168.1.82,2279,6.88,4.95,209,2.28,47.44,44,1643,139,25,2,0,0.0311,7,4.485,59790,171731,2,6,2,1,0,0,0,663031,868,21533,10,67,51,15,Benign
2019-05-12 08:56:07,192.168.1.175,3949,12.03,4.64,123,0.0,42.93,0,1824,57,19,0,0,0.0,6,3.965,34850,176353,1,2,4,0,0,0,0,306434,758,10662,6,318,70,8,Benign
2019-05-12 08:20:45,192.168.1.9,4122,18.24,0.0,150,0.0,41.81,28,1748,115,22,1,0,0.0039,2,4.147,105147,95223,27,6,3,1,0,0,0,532207,744,20165,0,352,76,12,Benign
2019-05-12 10:11:10,192.168.1.130,4695,18.73,1.5,97,0.33,46.25,5,1617,36,25,2,0,0.0304,7,4.328,79563,263662,22,7,2,1,0,0,0,590663,1027,14542,2,320,58,11,Benign
2019-05-12 12:44:57,192.168.1.123,7564,92.42,20.84,171,8.48,76.0,274,3508,627,570,19,272,0.9591,28,7.867,6128855,450667,94,59,11,31,11,6,3,9651300,1324,39485,454,1046,341,126,Ransomware
2019-05-12 10:53:26,192.168.1.110,6640,19.81,3.27,154,4.6,66.99,46,1709,175,0,1,0,0.005,10,5.892,30637,66122,12,0,0,2,0,0,0,267500,1290,15738,5,226,55,0,Benign
2019-05-12 10:31:55,192.168.1.185,4171,9.8,2.97,128,2.56,54.08,33,2277,137,58,0,0,0.0,8,3.736,83679,213129,8,6,5,3,0,0,0,437585,1026,14147,0,109,34,1,Benign
2019-05-12 08:59:40,192.168.1.24,1019,15.91,9.49,151,2.39,43.64,73,1873,86,17,0,0,0.0405,5,4.907,100,30609,13,2,2,2,0,0,0,643221,855,8233,3,252,33,9,Benign
2019-05-12 14:29:00,192.168.1.247,7608,79.95,12.44,162,15.51,74.8,378,3524,636,533,23,163,1.0,23,7.807,5746001,696770,69,49,34,10,7,1,4,10167070,2757,30829,872,2460,210,60,Ransomware
2019-05-12 10:50:40,192.168.1.167,2276,12.38,5.24,81,1.72,35.61,54,2408,105,54,1,0,0.0151,6,3.507,87770,224102,28,11,3,3,1,0,0,552436,672,19275,13,271,39,10,Benign
2019-05-12 13:48:11,192.168.1.62,8615,78.19,11.69,169,7.77,70.0,283,2045,388,766,12,227,0.9316,25,7.438,5274790,559456,116,36,29,22,16,7,3,9027974,2143,33700,462,1254,398,68,Ransomware
2019-05-12 11:47:00,192.168.1.34,1361,30.7,2.1,115,4.15,40.91,50,1631,166,51,0,1,0.0,1,3.228,41644,205008,10,5,3,4,1,0,0,99724,461,9811,0,279,15,0,Benign
2019-05-12 14:16:46,192.168.1.249,9725,98.84,24.83,178,16.96,73.98,181,4231,511,407,28,175,0.7869,32,7.671,1466735,70477,104,50,24,17,7,8,5,12405183,2244,34814,393,1986,327,106,Ransomware
2019-05-12 10:01:40,192.168.1.35,3136,13.89,5.38,101,0.1,40.31,42,1830,172,59,0,1,0.0,4,6.5,93367,168154,8,6,4,3,0,0,0,549560,594,15253,11,394,22,5,Benign
2019-05-12 10:19:00,192.168.1.143,2791,21.72,1.29,119,2.1,45.39,52,1625,127,6,1,0,0.0,9,3.684,60873,216578,7,0,3,3,1,0,0,619120,778,13715,10,239,38,11,Benign
2019-05-12 11:49:40,192.168.1.244,3514,16.56,4.14,105,2.14,51.68,55,1876,59,23,1,0,0.0205,3,4.218,39476,180886,19,4,5,3,0,0,0,378617,873,11068,9,118,8,18,Benign
2019-05-12 10:46:40,192.168.1.38,4796,9.6,2.15,119,0.23,42.31,39,2174,209,27,1,0,0.0383,6,3.928,68376,65507,15,9,4,1,1,0,0,783511,634,11216,12,331,69,5,Benign
2019-05-12 08:33:40,192.168.1.225,1653,11.4,3.87,135,2.94,17.72,59,2337,68,61,0,0,0.0299,4,5.148,41937,180261,14,10,4,2,0,0,0,684037,878,14601,9,407,12,13,Benign
2019-05-12 08:32:01,192.168.1.184,9897,8.93,5.21,133,0.92,40.26,76,2069,109,45,0,0,0.0073,1,2.0,100,157853,28,3,3,1,1,0,0,977346,1006,10040,1,410,42,23,Benign
2019-05-12 14:17:56,192.168.1.158,5588,72.88,19.03,167,12.61,69.11,340,3602,703,340,20,50,0.6284,30,7.564,3071436,697262,98,32,15,47,12,3,6,5592907,1818,46563,504,1395,263,103,Ransomware
2019-05-12 10:59:20,192.168.1.63,2854,15.17,4.04,104,0.16,59.01,8,2684,52,36,0,0,0.0,7,4.419,95363,78595,6,9,0,4,0,0,0,463789,773,19411,3,187,42,0,Benign
2019-05-12 10:16:05,192.168.1.254,8680,23.24,4.68,141,0.0,44.7,31,2142,80,39,1,0,0.025,9,6.5,32709,339704,10,6,2,3,0,0,0,713083,694,15584,1,337,62,8,Benign
2019-05-12 14:22:11,192.168.1.185,7981,89.72,11.28,216,15.18,64.96,363,3096,466,481,29,98,0.8503,15,8.0,6198413,450139,78,46,30,45,7,1,2,12375302,1535,36681,692,1100,178,89,Ransomware
2019-05-12 13:27:06,192.168.1.186,1607,66.3,13.48,220,10.8,83.76,328,2368,650,393,26,69,0.8706,31,7.706,6791532,635345,69,52,10,10,10,6,4,13696571,2525,27098,712,1003,441,96,Ransomware
2019-05-12 13:46:30,192.168.1.88,2617,99.85,7.98,245,6.46,85.39,341,3876,496,459,14,84,0.9729,44,7.63,5987719,657151,107,85,30,31,5,1,1,7989016,2827,31379,517,1103,240,109,Ransomware
2019-05-12 08:18:35,192.168.1.193,6952,2.1,4.39,176,0.0,50.35,15,2126,124,40,0,0,0.0054,4,4.874,46079,151577,20,9,0,2,0,0,0,511251,941,18860,7,213,118,10,Benign
2019-05-12 11:02:46,192.168.1.27,2351,4.09,1.82,122,1.08,58.42,29,1061,103,41,0,0,0.0418,4,4.877,65166,264093,17,6,1,3,1,0,0,700329,776,19421,6,269,47,6,Benign
2019-05-12 12:21:21,192.168.1.213,9887,84.75,18.49,201,6.52,58.93,281,4917,657,290,17,152,0.8954,32,7.823,5113767,378338,108,15,29,54,6,5,1,4958239,2160,31288,335,965,405,73,Ransomware
2019-05-12 10:32:02,192.168.1.212,1025,16.35,2.87,148,0.33,69.62,95,1552,5,27,0,0,0.0,5,4.851,62610,128447,15,3,5,2,0,0,0,671894,691,15893,3,318,95,16,Benign
2019-05-12 14:23:20,192.168.1.85,5351,76.53,13.14,153,7.58,64.74,401,2820,409,267,9,167,0.9575,38,7.545,1241799,509281,53,38,29,10,2,9,1,9724154,3064,35815,410,1597,504,85,Ransomware
2019-05-12 09:06:26,192.168.1.32,7564,20.45,3.42,167,2.56,37.4,56,1823,80,42,1,0,0.0,5,5.419,36670,168119,6,9,2,4,0,0,0,873736,803,15122,0,283,130,6,Benign
2019-05-12 11:59:16,192.168.1.89,9037,18.67,3.42,122,1.71,55.38,58,2372,193,37,0,0,0.0523,11,5.379,31846,132893,14,5,1,0,0,0,0,649444,711,10779,0,260,42,11,Benign
2019-05-12 08:00:45,192.168.1.205,6641,19.34,2.06,94,3.72,40.11,35,2684,201,47,1,0,0.0077,1,5.265,18250,102164,23,7,7,2,0,0,0,859007,1009,17500,9,392,57,10,Benign
2019-05-12 10:42:00,192.168.1.150,5695,19.97,6.5,132,3.38,34.6,82,2870,136,38,0,0,0.0261,5,4.5,71283,157226,21,3,4,0,1,0,0,744405,788,15438,4,98,57,15,Benign
2019-05-12 10:33:11,192.168.1.87,5614,14.73,5.7,111,1.18,43.22,53,2270,233,33,0,0,0.0107,4,5.522,37226,207481,11,6,5,5,0,0,0,820533,545,9935,2,118,43,0,Benign
2019-05-12 08:21:15,192.168.1.196,8381,11.13,3.3,53,1.29,36.49,42,3114,85,21,0,0,0.0179,6,3.442,84032,185307,27,5,3,6,0,0,0,495065,1149,17804,6,202,58,16,Benign
2019-05-12 14:15:41,192.168.1.171,8474,74.66,17.31,172,19.93,66.49,189,3185,426,418,8,314,0.7427,41,7.975,1909485,653603,53,16,23,32,12,5,2,6409546,2218,46971,468,1119,100,54,Ransomware
2019-05-12 10:11:46,192.168.1.58,9531,24.19,1.03,140,6.2,33.84,66,1595,169,41,0,0,0.0145,5,5.305,11934,127821,21,1,5,1,0,0,0,617435,784,20118,0,98,69,11,Benign
2019-05-12 12:06:21,192.168.1.193,7837,22.46,2.75,85,4.08,44.32,91,1870,133,4,2,1,0.0443,12,4.851,31810,110317,14,6,4,2,0,0,0,78719,932,11097,9,364,5,31,Benign
2019-05-12 09:17:02,192.168.1.41,1533,24.56,2.47,59,2.07,50.34,85,2028,167,28,1,0,0.0612,7,5.088,73829,63616,13,2,3,0,0,0,0,600740,978,14621,13,89,53,21,Benign
2019-05-12 14:09:06,192.168.1.69,6618,78.41,19.7,155,10.22,71.09,540,3399,479,421,21,121,0.909,12,8.0,4486011,560635,30,78,17,10,7,3,2,4960016,1958,52758,407,1782,341,60,Ransomware
